lat,lon,our_class,margin,diesing_class,abslat
6.0,-151.0,clay,0.7911768,Radiolarian ooze,6.0
6.0,-150.0,clay,0.70098066,Radiolarian ooze,6.0
6.0,-149.0,clay,0.5205884,Radiolarian ooze,6.0
6.0,-148.0,clay,0.5205884,Radiolarian ooze,6.0
6.0,-147.0,clay,0.65588236,Radiolarian ooze,6.0
6.0,-146.0,clay,0.7460785,Radiolarian ooze,6.0
6.0,-145.0,clay,0.7460785,Radiolarian ooze,6.0
6.0,-144.0,clay,0.7460785,Radiolarian ooze,6.0
6.0,-143.0,clay,0.65588236,Radiolarian ooze,6.0
6.0,-142.0,clay,0.5205884,Radiolarian ooze,6.0
6.0,-141.0,clay,0.5205884,Radiolarian ooze,6.0
6.0,-140.0,clay,0.4754901,Radiolarian ooze,6.0
6.0,-139.0,clay,0.4754901,Radiolarian ooze,6.0
6.0,-138.0,clay,0.38529444,Radiolarian ooze,6.0
6.0,-137.0,clay,0.34019613,Radiolarian ooze,6.0
6.0,-136.0,clay,0.25,Radiolarian ooze,6.0
6.0,-135.0,clay,0.20490217,Radiolarian ooze,6.0
6.0,-134.0,carbonate-ooze,0.11470604,Radiolarian ooze,6.0
6.0,-133.0,carbonate-ooze,0.024509907,Radiolarian ooze,6.0
6.0,-132.0,carbonate-ooze,-0.110784054,Radiolarian ooze,6.0
6.0,-131.0,carbonate-ooze,-0.15588236,Radiolarian ooze,6.0
6.0,-130.0,carbonate-ooze,-0.065686226,Radiolarian ooze,6.0
6.0,-129.0,carbonate-ooze,-0.065686226,Radiolarian ooze,6.0
6.0,-128.0,carbonate-ooze,0.024509907,Radiolarian ooze,6.0
6.0,-127.0,carbonate-ooze,0.024509907,Radiolarian ooze,6.0
6.0,-126.0,carbonate-ooze,0.024509907,Radiolarian ooze,6.0
6.0,-125.0,carbonate-ooze,0.069607735,Radiolarian ooze,6.0
6.0,-124.0,carbonate-ooze,-0.020587921,Radiolarian ooze,6.0
6.0,-123.0,carbonate-ooze,-0.065686226,Radiolarian ooze,6.0
6.0,-122.0,carbonate-ooze,-0.110784054,Radiolarian ooze,6.0
6.0,-121.0,carbonate-ooze,-0.15588236,Radiolarian ooze,6.0
6.0,-120.0,carbonate-ooze,-0.24607849,Radiolarian ooze,6.0
6.0,-119.0,carbonate-ooze,-0.29117632,Radiolarian ooze,6.0
6.0,-118.0,carbonate-ooze,-0.20098019,Radiolarian ooze,6.0
6.0,-117.0,carbonate-ooze,-0.15588236,Radiolarian ooze,6.0
6.0,-116.0,carbonate-ooze,-0.20098019,Radiolarian ooze,6.0
6.0,-115.0,carbonate-ooze,-0.20098019,Radiolarian ooze,6.0
6.0,-114.0,carbonate-ooze,-0.33627462,Radiolarian ooze,6.0
6.0,-113.0,carbonate-ooze,-0.33627462,Radiolarian ooze,6.0
6.0,-112.0,carbonate-ooze,-0.29117632,Radiolarian ooze,6.0
6.0,-111.0,carbonate-ooze,-0.38137245,Radiolarian ooze,6.0
6.0,-110.0,carbonate-ooze,-0.5617647,Radiolarian ooze,6.0
6.0,-109.0,carbonate-ooze,-0.5617647,Radiolarian ooze,6.0
6.0,-108.0,carbonate-ooze,-0.51666665,Radiolarian ooze,6.0
6.0,-107.0,carbonate-ooze,-0.51666665,Radiolarian ooze,6.0
6.0,-106.0,carbonate-ooze,-0.60686255,Radiolarian ooze,6.0
6.0,-105.0,carbonate-ooze,-0.7872548,Radiolarian ooze,6.0
6.0,-104.0,carbonate-ooze,-1.0127449,Calcareous sediment,6.0
6.0,-103.0,carbonate-ooze,-1.1480391,Radiolarian ooze,6.0
6.0,-102.0,carbonate-ooze,-1.1931372,Radiolarian ooze,6.0
6.0,-101.0,carbonate-ooze,-1.057843,Radiolarian ooze,6.0
6.0,-100.0,carbonate-ooze,-0.922549,Radiolarian ooze,6.0
6.0,-99.0,carbonate-ooze,-0.8323529,Radiolarian ooze,6.0
6.0,-98.0,carbonate-ooze,-0.8323529,Radiolarian ooze,6.0
6.0,-97.0,carbonate-ooze,-0.74215674,Radiolarian ooze,6.0
6.0,-96.0,carbonate-ooze,-0.6970587,Clay,6.0
6.0,-95.0,carbonate-ooze,-0.74215674,Radiolarian ooze,6.0
6.0,-94.0,carbonate-ooze,-0.7872548,Radiolarian ooze,6.0
6.0,-93.0,carbonate-ooze,-0.74215674,Radiolarian ooze,6.0
6.0,-92.0,carbonate-ooze,-0.6970587,Radiolarian ooze,6.0
6.0,-91.0,carbonate-ooze,-0.6970587,Radiolarian ooze,6.0
6.0,-90.0,carbonate-ooze,-0.87745094,Clay,6.0
6.0,-89.0,carbonate-ooze,-1.1480391,Clay,6.0
6.0,-88.0,carbonate-ooze,-1.5539215,Clay,6.0
6.0,-87.0,carbonate-ooze,-2.05,Lithogenous sediment,6.0
6.0,-86.0,carbonate-ooze,-2.3656862,Lithogenous sediment,6.0
6.0,-85.0,carbonate-ooze,-2.230392,Clay,6.0
6.0,-84.0,carbonate-ooze,-1.8245096,Clay,6.0
6.0,-83.0,carbonate-ooze,-1.4186273,Clay,6.0
6.0,-51.0,carbonate-ooze,-2.7,Calcareous sediment,6.0
6.0,-50.0,carbonate-ooze,-1.5725491,Calcareous sediment,6.0
6.0,-49.0,carbonate-ooze,-1.3921568,Calcareous sediment,6.0
6.0,-48.0,carbonate-ooze,-1.2568626,Calcareous sediment,6.0
6.0,-47.0,carbonate-ooze,-1.1666667,Calcareous sediment,6.0
6.0,-46.0,carbonate-ooze,-1.0313725,Calcareous sediment,6.0
6.0,-45.0,carbonate-ooze,-0.9862747,Calcareous sediment,6.0
6.0,-44.0,carbonate-ooze,-0.80588245,Calcareous sediment,6.0
6.0,-43.0,carbonate-ooze,-0.44509792,Calcareous sediment,6.0
6.0,-42.0,carbonate-ooze,-0.30980396,Calcareous sediment,6.0
6.0,-41.0,carbonate-ooze,-0.3549018,Calcareous sediment,6.0
6.0,-40.0,carbonate-ooze,-0.4000001,Calcareous sediment,6.0
6.0,-39.0,carbonate-ooze,-0.4000001,Calcareous sediment,6.0
6.0,-38.0,carbonate-ooze,-0.49019623,Calcareous sediment,6.0
6.0,-37.0,carbonate-ooze,-0.7156863,Calcareous sediment,6.0
6.0,-36.0,carbonate-ooze,-0.8960786,Calcareous sediment,6.0
6.0,-35.0,carbonate-ooze,-1.1215687,Calcareous sediment,6.0
6.0,-34.0,carbonate-ooze,-1.527451,Calcareous sediment,6.0
6.0,-33.0,carbonate-ooze,-1.7529411,Calcareous sediment,6.0
6.0,-32.0,carbonate-ooze,-1.4372549,Calcareous sediment,6.0
6.0,-31.0,carbonate-ooze,-1.2117648,Calcareous sediment,6.0
6.0,-30.0,carbonate-ooze,-1.0764706,Calcareous sediment,6.0
6.0,-29.0,carbonate-ooze,-0.9411764,Calcareous sediment,6.0
6.0,-28.0,carbonate-ooze,-0.8509803,Calcareous sediment,6.0
6.0,-27.0,carbonate-ooze,-0.80588245,Calcareous sediment,6.0
6.0,-26.0,carbonate-ooze,-0.8509803,Calcareous sediment,6.0
6.0,-25.0,carbonate-ooze,-0.8960786,Calcareous sediment,6.0
6.0,-24.0,carbonate-ooze,-0.80588245,Calcareous sediment,6.0
6.0,-23.0,carbonate-ooze,-1.1666667,Calcareous sediment,6.0
6.0,-22.0,carbonate-ooze,-1.4372549,Calcareous sediment,6.0
6.0,-21.0,carbonate-ooze,-1.6176472,Calcareous sediment,6.0
6.0,-20.0,carbonate-ooze,-1.527451,Calcareous sediment,6.0
6.0,-19.0,carbonate-ooze,-0.58039236,Calcareous sediment,6.0
6.0,-18.0,carbonate-ooze,-0.1294117,Calcareous sediment,6.0
6.0,-17.0,carbonate-ooze,-0.039215565,Calcareous sediment,6.0
6.0,-16.0,carbonate-ooze,-0.08431387,Calcareous sediment,6.0
6.0,-15.0,carbonate-ooze,-0.17451,Calcareous sediment,6.0
6.0,53.0,clay,0.7960782,Clay,6.0
6.0,54.0,clay,0.5254898,Calcareous sediment,6.0
6.0,55.0,clay,0.5254898,Clay,6.0
6.0,56.0,clay,0.34509802,Calcareous sediment,6.0
6.0,57.0,carbonate-ooze,0.07450962,Calcareous sediment,6.0
6.0,58.0,carbonate-ooze,-0.2411766,Calcareous sediment,6.0
6.0,59.0,carbonate-ooze,-0.64705896,Calcareous sediment,6.0
6.0,60.0,carbonate-ooze,-1.1431375,Calcareous sediment,6.0
6.0,61.0,carbonate-ooze,-1.3235297,Calcareous sediment,6.0
6.0,62.0,carbonate-ooze,-0.9627452,Calcareous sediment,6.0
6.0,63.0,carbonate-ooze,-0.511765,Calcareous sediment,6.0
6.0,64.0,carbonate-ooze,-0.19607878,Calcareous sediment,6.0
6.0,65.0,carbonate-ooze,0.029411793,Calcareous sediment,6.0
6.0,66.0,carbonate-ooze,0.029411793,Calcareous sediment,6.0
6.0,67.0,carbonate-ooze,-0.06078434,Calcareous sediment,6.0
6.0,68.0,carbonate-ooze,-0.06078434,Calcareous sediment,6.0
6.0,69.0,carbonate-ooze,-0.015686512,Calcareous sediment,6.0
6.0,70.0,carbonate-ooze,-0.15098047,Calcareous sediment,6.0
6.0,71.0,carbonate-ooze,-0.3764708,Calcareous sediment,6.0
6.0,72.0,carbonate-ooze,-1.684314,Calcareous sediment,6.0
6.0,74.0,carbonate-ooze,-2.0450983,Calcareous sediment,6.0
6.0,75.0,carbonate-ooze,-1.7294118,Calcareous sediment,6.0
6.0,76.0,carbonate-ooze,-2.0901964,Calcareous sediment,6.0
6.0,77.0,carbonate-ooze,-1.9549022,Calcareous sediment,6.0
6.0,78.0,carbonate-ooze,-1.5039217,Calcareous sediment,6.0
6.0,79.0,carbonate-ooze,-1.2784317,Clay,6.0
6.0,82.0,carbonate-ooze,-1.1882355,Clay,6.0
6.0,83.0,carbonate-ooze,-0.2862749,Radiolarian ooze,6.0
6.0,84.0,carbonate-ooze,-0.2862749,Radiolarian ooze,6.0
6.0,85.0,carbonate-ooze,-0.33137274,Radiolarian ooze,6.0
6.0,86.0,carbonate-ooze,-0.3764708,Radiolarian ooze,6.0
6.0,87.0,carbonate-ooze,-0.3764708,Radiolarian ooze,6.0
6.0,88.0,carbonate-ooze,-0.42156887,Radiolarian ooze,6.0
6.0,89.0,carbonate-ooze,-0.69215703,Radiolarian ooze,6.0
6.0,90.0,carbonate-ooze,-1.3235297,Calcareous sediment,6.0
6.0,91.0,carbonate-ooze,-1.0980394,Calcareous sediment,6.0
6.0,92.0,carbonate-ooze,-0.42156887,Radiolarian ooze,6.0
6.0,128.0,clay,1.602941,Clay,6.0
6.0,129.0,clay,1.0166669,Radiolarian ooze,6.0
6.0,130.0,clay,1.1519608,Radiolarian ooze,6.0
6.0,131.0,clay,1.0617647,Radiolarian ooze,6.0
6.0,134.0,carbonate-ooze,-0.020587921,Radiolarian ooze,6.0
6.0,135.0,clay,0.5656862,Radiolarian ooze,6.0
6.0,136.0,carbonate-ooze,0.25,Radiolarian ooze,6.0
6.0,137.0,carbonate-ooze,0.11470604,Radiolarian ooze,6.0
6.0,138.0,carbonate-ooze,0.024509907,Radiolarian ooze,6.0
6.0,139.0,carbonate-ooze,-0.15588236,Radiolarian ooze,6.0
6.0,140.0,carbonate-ooze,-0.33627462,Radiolarian ooze,6.0
6.0,141.0,carbonate-ooze,-0.6519606,Calcareous sediment,6.0
6.0,142.0,carbonate-ooze,-1.4186273,Calcareous sediment,6.0
6.0,143.0,carbonate-ooze,-1.6441176,Calcareous sediment,6.0
6.0,144.0,carbonate-ooze,-0.9676471,Calcareous sediment,6.0
6.0,145.0,carbonate-ooze,-0.87745094,Calcareous sediment,6.0
6.0,146.0,carbonate-ooze,-0.51666665,Radiolarian ooze,6.0
6.0,147.0,carbonate-ooze,-0.38137245,Calcareous sediment,6.0
6.0,148.0,carbonate-ooze,-0.6519606,Radiolarian ooze,6.0
6.0,149.0,carbonate-ooze,-0.9676471,Radiolarian ooze,6.0
6.0,150.0,carbonate-ooze,-0.8323529,Calcareous sediment,6.0
6.0,151.0,carbonate-ooze,0.024509907,Radiolarian ooze,6.0
6.0,152.0,carbonate-ooze,-0.110784054,Radiolarian ooze,6.0
6.0,153.0,carbonate-ooze,-0.8323529,Radiolarian ooze,6.0
6.0,154.0,carbonate-ooze,-0.6970587,Radiolarian ooze,6.0
6.0,155.0,carbonate-ooze,-0.24607849,Radiolarian ooze,6.0
6.0,156.0,carbonate-ooze,-0.38137245,Radiolarian ooze,6.0
6.0,157.0,carbonate-ooze,-1.0127449,Calcareous sediment,6.0
6.0,158.0,carbonate-ooze,-0.9676471,Radiolarian ooze,6.0
6.0,159.0,carbonate-ooze,-0.33627462,Radiolarian ooze,6.0
6.0,160.0,carbonate-ooze,-0.065686226,Radiolarian ooze,6.0
6.0,161.0,carbonate-ooze,-0.020587921,Radiolarian ooze,6.0
6.0,162.0,clay,0.2950983,Radiolarian ooze,6.0
6.0,163.0,clay,0.25,Radiolarian ooze,6.0
6.0,164.0,clay,0.5205884,Radiolarian ooze,6.0
6.0,165.0,clay,0.61078453,Radiolarian ooze,6.0
6.0,166.0,clay,0.65588236,Radiolarian ooze,6.0
6.0,167.0,clay,0.5656862,Radiolarian ooze,6.0
6.0,168.0,clay,0.20490217,Radiolarian ooze,6.0
6.0,169.0,carbonate-ooze,-0.29117632,Radiolarian ooze,6.0
6.0,170.0,carbonate-ooze,-0.42647052,Radiolarian ooze,6.0
6.0,171.0,carbonate-ooze,-0.110784054,Radiolarian ooze,6.0
6.0,172.0,carbonate-ooze,-0.8323529,Calcareous sediment,6.0
6.0,173.0,carbonate-ooze,0.15980387,Radiolarian ooze,6.0
6.0,174.0,clay,0.65588236,Radiolarian ooze,6.0
6.0,175.0,clay,0.88137245,Radiolarian ooze,6.0
6.0,176.0,clay,0.88137245,Radiolarian ooze,6.0
6.0,177.0,clay,1.4225492,Radiolarian ooze,6.0
6.0,178.0,clay,1.242157,Radiolarian ooze,6.0
6.0,179.0,clay,1.3323531,Radiolarian ooze,6.0
7.0,-180.0,clay,1.4225492,Radiolarian ooze,7.0
7.0,-179.0,clay,1.3323531,Radiolarian ooze,7.0
7.0,-178.0,clay,0.5205884,Radiolarian ooze,7.0
7.0,-177.0,carbonate-ooze,-0.51666665,Calcareous sediment,7.0
7.0,-176.0,clay,0.34019613,Radiolarian ooze,7.0
7.0,-175.0,clay,1.377451,Radiolarian ooze,7.0
7.0,-174.0,clay,1.4676471,Radiolarian ooze,7.0
7.0,-173.0,clay,1.4676471,Radiolarian ooze,7.0
7.0,-172.0,clay,1.3323531,Radiolarian ooze,7.0
7.0,-171.0,clay,1.2872548,Radiolarian ooze,7.0
7.0,-170.0,clay,1.2872548,Radiolarian ooze,7.0
7.0,-169.0,clay,1.106863,Radiolarian ooze,7.0
7.0,-168.0,clay,0.7460785,Radiolarian ooze,7.0
7.0,-167.0,clay,0.5656862,Radiolarian ooze,7.0
7.0,-166.0,clay,0.61078453,Radiolarian ooze,7.0
7.0,-165.0,clay,0.5656862,Radiolarian ooze,7.0
7.0,-164.0,clay,0.34019613,Radiolarian ooze,7.0
7.0,-163.0,carbonate-ooze,-0.24607849,Radiolarian ooze,7.0
7.0,-162.0,carbonate-ooze,-1.102941,Calcareous sediment,7.0
7.0,-161.0,carbonate-ooze,-1.057843,Radiolarian ooze,7.0
7.0,-160.0,carbonate-ooze,-0.38137245,Radiolarian ooze,7.0
7.0,-159.0,carbonate-ooze,-0.110784054,Radiolarian ooze,7.0
7.0,-158.0,carbonate-ooze,0.024509907,Radiolarian ooze,7.0
7.0,-157.0,clay,0.43039227,Radiolarian ooze,7.0
7.0,-156.0,clay,0.65588236,Radiolarian ooze,7.0
7.0,-155.0,clay,0.65588236,Radiolarian ooze,7.0
7.0,-154.0,clay,0.5656862,Radiolarian ooze,7.0
7.0,-153.0,clay,0.7460785,Radiolarian ooze,7.0
7.0,-152.0,clay,0.8362746,Radiolarian ooze,7.0
7.0,-151.0,clay,0.7911768,Radiolarian ooze,7.0
7.0,-150.0,clay,0.61078453,Radiolarian ooze,7.0
7.0,-149.0,clay,0.43039227,Radiolarian ooze,7.0
7.0,-148.0,clay,0.4754901,Radiolarian ooze,7.0
7.0,-147.0,clay,0.70098066,Radiolarian ooze,7.0
7.0,-146.0,clay,0.7460785,Radiolarian ooze,7.0
7.0,-145.0,clay,0.7460785,Radiolarian ooze,7.0
7.0,-144.0,clay,0.7460785,Radiolarian ooze,7.0
7.0,-143.0,clay,0.70098066,Radiolarian ooze,7.0
7.0,-142.0,clay,0.70098066,Radiolarian ooze,7.0
7.0,-141.0,clay,0.70098066,Radiolarian ooze,7.0
7.0,-140.0,clay,0.65588236,Radiolarian ooze,7.0
7.0,-139.0,clay,0.61078453,Radiolarian ooze,7.0
7.0,-138.0,clay,0.4754901,Radiolarian ooze,7.0
7.0,-137.0,clay,0.38529444,Radiolarian ooze,7.0
7.0,-136.0,clay,0.34019613,Radiolarian ooze,7.0
7.0,-135.0,clay,0.2950983,Radiolarian ooze,7.0
7.0,-134.0,clay,0.20490217,Radiolarian ooze,7.0
7.0,-133.0,clay,0.20490217,Radiolarian ooze,7.0
7.0,-132.0,carbonate-ooze,0.15980387,Radiolarian ooze,7.0
7.0,-131.0,clay,0.20490217,Radiolarian ooze,7.0
7.0,-130.0,carbonate-ooze,0.15980387,Radiolarian ooze,7.0
7.0,-129.0,carbonate-ooze,0.069607735,Radiolarian ooze,7.0
7.0,-128.0,carbonate-ooze,0.11470604,Radiolarian ooze,7.0
7.0,-127.0,carbonate-ooze,0.11470604,Radiolarian ooze,7.0
7.0,-126.0,carbonate-ooze,0.11470604,Radiolarian ooze,7.0
7.0,-125.0,carbonate-ooze,0.11470604,Radiolarian ooze,7.0
7.0,-124.0,carbonate-ooze,0.069607735,Radiolarian ooze,7.0
7.0,-123.0,carbonate-ooze,-0.020587921,Radiolarian ooze,7.0
7.0,-122.0,carbonate-ooze,-0.110784054,Radiolarian ooze,7.0
7.0,-121.0,carbonate-ooze,-0.20098019,Radiolarian ooze,7.0
7.0,-120.0,carbonate-ooze,-0.33627462,Radiolarian ooze,7.0
7.0,-119.0,carbonate-ooze,-0.33627462,Radiolarian ooze,7.0
7.0,-118.0,carbonate-ooze,-0.29117632,Radiolarian ooze,7.0
7.0,-117.0,carbonate-ooze,-0.24607849,Radiolarian ooze,7.0
7.0,-116.0,carbonate-ooze,-0.24607849,Radiolarian ooze,7.0
7.0,-115.0,carbonate-ooze,-0.24607849,Radiolarian ooze,7.0
7.0,-114.0,carbonate-ooze,-0.33627462,Radiolarian ooze,7.0
7.0,-113.0,carbonate-ooze,-0.38137245,Radiolarian ooze,7.0
7.0,-112.0,carbonate-ooze,-0.33627462,Radiolarian ooze,7.0
7.0,-111.0,carbonate-ooze,-0.47156858,Radiolarian ooze,7.0
7.0,-110.0,carbonate-ooze,-0.5617647,Radiolarian ooze,7.0
7.0,-109.0,carbonate-ooze,-0.5617647,Radiolarian ooze,7.0
7.0,-108.0,carbonate-ooze,-0.51666665,Radiolarian ooze,7.0
7.0,-107.0,carbonate-ooze,-0.51666665,Radiolarian ooze,7.0
7.0,-106.0,carbonate-ooze,-0.60686255,Radiolarian ooze,7.0
7.0,-105.0,carbonate-ooze,-0.7872548,Radiolarian ooze,7.0
7.0,-104.0,carbonate-ooze,-1.0127449,Radiolarian ooze,7.0
7.0,-103.0,carbonate-ooze,-1.1931372,Calcareous sediment,7.0
7.0,-102.0,carbonate-ooze,-1.1931372,Calcareous sediment,7.0
7.0,-101.0,carbonate-ooze,-1.057843,Clay,7.0
7.0,-100.0,carbonate-ooze,-0.9676471,Radiolarian ooze,7.0
7.0,-99.0,carbonate-ooze,-0.87745094,Radiolarian ooze,7.0
7.0,-98.0,carbonate-ooze,-0.8323529,Calcareous sediment,7.0
7.0,-97.0,carbonate-ooze,-0.7872548,Radiolarian ooze,7.0
7.0,-96.0,carbonate-ooze,-0.6970587,Radiolarian ooze,7.0
7.0,-95.0,carbonate-ooze,-0.6519606,Radiolarian ooze,7.0
7.0,-94.0,carbonate-ooze,-0.6970587,Radiolarian ooze,7.0
7.0,-93.0,carbonate-ooze,-0.7872548,Radiolarian ooze,7.0
7.0,-92.0,carbonate-ooze,-0.74215674,Radiolarian ooze,7.0
7.0,-91.0,carbonate-ooze,-0.6970587,Radiolarian ooze,7.0
7.0,-90.0,carbonate-ooze,-0.8323529,Radiolarian ooze,7.0
7.0,-89.0,carbonate-ooze,-0.922549,Radiolarian ooze,7.0
7.0,-88.0,carbonate-ooze,-1.057843,Clay,7.0
7.0,-87.0,carbonate-ooze,-1.3284314,Clay,7.0
7.0,-86.0,carbonate-ooze,-1.8245096,Clay,7.0
7.0,-85.0,carbonate-ooze,-2.5009804,Lithogenous sediment,7.0
7.0,-84.0,carbonate-ooze,-2.6813724,Lithogenous sediment,7.0
7.0,-83.0,carbonate-ooze,-2.095098,Clay,7.0
7.0,-51.0,carbonate-ooze,-1.1215687,Calcareous sediment,7.0
7.0,-50.0,carbonate-ooze,-0.9411764,Calcareous sediment,7.0
7.0,-49.0,carbonate-ooze,-0.8960786,Calcareous sediment,7.0
7.0,-48.0,carbonate-ooze,-0.8509803,Calcareous sediment,7.0
7.0,-47.0,carbonate-ooze,-0.80588245,Calcareous sediment,7.0
7.0,-46.0,carbonate-ooze,-0.7156863,Calcareous sediment,7.0
7.0,-45.0,carbonate-ooze,-0.58039236,Calcareous sediment,7.0
7.0,-44.0,carbonate-ooze,-0.3549018,Calcareous sediment,7.0
7.0,-43.0,carbonate-ooze,-0.30980396,Calcareous sediment,7.0
7.0,-42.0,carbonate-ooze,-0.3549018,Calcareous sediment,7.0
7.0,-41.0,carbonate-ooze,-0.4000001,Calcareous sediment,7.0
7.0,-40.0,carbonate-ooze,-0.44509792,Calcareous sediment,7.0
7.0,-39.0,carbonate-ooze,-0.53529406,Calcareous sediment,7.0
7.0,-38.0,carbonate-ooze,-0.7156863,Calcareous sediment,7.0
7.0,-37.0,carbonate-ooze,-0.9411764,Calcareous sediment,7.0
7.0,-36.0,carbonate-ooze,-1.1215687,Calcareous sediment,7.0
7.0,-35.0,carbonate-ooze,-1.2568626,Calcareous sediment,7.0
7.0,-34.0,carbonate-ooze,-1.4372549,Calcareous sediment,7.0
7.0,-33.0,carbonate-ooze,-1.3470588,Calcareous sediment,7.0
7.0,-32.0,carbonate-ooze,-1.0764706,Calcareous sediment,7.0
7.0,-31.0,carbonate-ooze,-0.9411764,Calcareous sediment,7.0
7.0,-30.0,carbonate-ooze,-0.80588245,Calcareous sediment,7.0
7.0,-29.0,carbonate-ooze,-0.670588,Calcareous sediment,7.0
7.0,-28.0,carbonate-ooze,-0.6254902,Calcareous sediment,7.0
7.0,-27.0,carbonate-ooze,-0.58039236,Calcareous sediment,7.0
7.0,-26.0,carbonate-ooze,-0.58039236,Calcareous sediment,7.0
7.0,-25.0,carbonate-ooze,-0.670588,Calcareous sediment,7.0
7.0,-24.0,carbonate-ooze,-0.8509803,Calcareous sediment,7.0
7.0,-23.0,carbonate-ooze,-1.3470588,Calcareous sediment,7.0
7.0,-22.0,carbonate-ooze,-1.7529411,Calcareous sediment,7.0
7.0,-21.0,carbonate-ooze,-1.482353,Calcareous sediment,7.0
7.0,-20.0,carbonate-ooze,-1.1215687,Calcareous sediment,7.0
7.0,-19.0,carbonate-ooze,-0.53529406,Calcareous sediment,7.0
7.0,-18.0,carbonate-ooze,-0.17451,Calcareous sediment,7.0
7.0,-17.0,carbonate-ooze,-0.17451,Calcareous sediment,7.0
7.0,-16.0,carbonate-ooze,-0.26470566,Calcareous sediment,7.0
7.0,-15.0,carbonate-ooze,-0.53529406,Calcareous sediment,7.0
7.0,53.0,clay,0.7960782,Clay,7.0
7.0,54.0,clay,0.7509804,Clay,7.0
7.0,55.0,clay,0.43529415,Calcareous sediment,7.0
7.0,56.0,clay,0.2549019,Calcareous sediment,7.0
7.0,57.0,carbonate-ooze,-0.06078434,Calcareous sediment,7.0
7.0,58.0,carbonate-ooze,-0.46666694,Calcareous sediment,7.0
7.0,59.0,carbonate-ooze,-0.9627452,Calcareous sediment,7.0
7.0,60.0,carbonate-ooze,-1.2784317,Calcareous sediment,7.0
7.0,61.0,carbonate-ooze,-1.0980394,Calcareous sediment,7.0
7.0,62.0,carbonate-ooze,-0.6019609,Calcareous sediment,7.0
7.0,63.0,carbonate-ooze,-0.2411766,Calcareous sediment,7.0
7.0,64.0,carbonate-ooze,0.07450962,Calcareous sediment,7.0
7.0,65.0,clay,0.2549019,Calcareous sediment,7.0
7.0,66.0,clay,0.2549019,Calcareous sediment,7.0
7.0,67.0,carbonate-ooze,0.20980358,Clay,7.0
7.0,68.0,clay,0.2549019,Calcareous sediment,7.0
7.0,69.0,carbonate-ooze,0.20980358,Calcareous sediment,7.0
7.0,70.0,carbonate-ooze,-0.06078434,Calcareous sediment,7.0
7.0,71.0,carbonate-ooze,-0.33137274,Calcareous sediment,7.0
7.0,72.0,carbonate-ooze,-1.5490198,Calcareous sediment,7.0
7.0,73.0,carbonate-ooze,-2.811765,Calcareous sediment,7.0
7.0,74.0,carbonate-ooze,-1.819608,Calcareous sediment,7.0
7.0,78.0,carbonate-ooze,-2.4509807,Calcareous sediment,7.0
7.0,79.0,carbonate-ooze,-2.1803923,Calcareous sediment,7.0
7.0,83.0,carbonate-ooze,-0.46666694,Clay,7.0
7.0,84.0,carbonate-ooze,-0.42156887,Radiolarian ooze,7.0
7.0,85.0,carbonate-ooze,-0.46666694,Radiolarian ooze,7.0
7.0,86.0,carbonate-ooze,-0.46666694,Radiolarian ooze,7.0
7.0,87.0,carbonate-ooze,-0.511765,Radiolarian ooze,7.0
7.0,88.0,carbonate-ooze,-0.511765,Radiolarian ooze,7.0
7.0,89.0,carbonate-ooze,-0.69215703,Radiolarian ooze,7.0
7.0,90.0,carbonate-ooze,-1.2784317,Calcareous sediment,7.0
7.0,91.0,carbonate-ooze,-1.0529413,Clay,7.0
7.0,92.0,carbonate-ooze,-0.64705896,Radiolarian ooze,7.0
7.0,128.0,clay,1.5127454,Clay,7.0
7.0,129.0,clay,1.0166669,Clay,7.0
7.0,130.0,clay,1.1519608,Radiolarian ooze,7.0
7.0,131.0,clay,0.9715686,Radiolarian ooze,7.0
7.0,137.0,carbonate-ooze,0.20490217,Radiolarian ooze,7.0
7.0,138.0,carbonate-ooze,-0.24607849,Clay,7.0
7.0,139.0,carbonate-ooze,-0.8323529,Calcareous sediment,7.0
7.0,140.0,carbonate-ooze,-0.9676471,Calcareous sediment,7.0
7.0,141.0,carbonate-ooze,-1.102941,Calcareous sediment,7.0
7.0,142.0,carbonate-ooze,-1.3284314,Calcareous sediment,7.0
7.0,143.0,carbonate-ooze,-1.4637253,Calcareous sediment,7.0
7.0,144.0,carbonate-ooze,-1.5539215,Calcareous sediment,7.0
7.0,145.0,carbonate-ooze,-1.4186273,Calcareous sediment,7.0
7.0,146.0,carbonate-ooze,-1.4637253,Calcareous sediment,7.0
7.0,147.0,carbonate-ooze,-1.4186273,Calcareous sediment,7.0
7.0,148.0,carbonate-ooze,-1.5088234,Calcareous sediment,7.0
7.0,149.0,carbonate-ooze,-1.9147058,Calcareous sediment,7.0
7.0,150.0,carbonate-ooze,-0.6970587,Clay,7.0
7.0,151.0,carbonate-ooze,-0.51666665,Radiolarian ooze,7.0
7.0,152.0,carbonate-ooze,-1.3735294,Calcareous sediment,7.0
7.0,153.0,carbonate-ooze,-0.74215674,Radiolarian ooze,7.0
7.0,154.0,carbonate-ooze,0.024509907,Clay,7.0
7.0,155.0,carbonate-ooze,-0.33627462,Calcareous sediment,7.0
7.0,156.0,carbonate-ooze,-0.20098019,Clay,7.0
7.0,157.0,carbonate-ooze,-0.20098019,Radiolarian ooze,7.0
7.0,158.0,carbonate-ooze,-0.922549,Calcareous sediment,7.0
